Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Manipulation: 
80,1734940829837,23/12/2024 08:00:29,1734948029837,2,23/12/2024 12:00:29,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 3,e3sj4v,80,,info,,100,,,Prediction,3,object-529,
81,1734940846960,23/12/2024 08:00:46,1734948046960,2,23/12/2024 12:00:46,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 83,nlae56,81,,info,,100,,,Prediction,3,object-108479082,
82,1734940870828,23/12/2024 08:01:10,1734948070828,2,23/12/2024 12:01:10,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 40,m2atlr,82,,info,,100,,,Prediction,3,object-739,
83,1734940887621,23/12/2024 08:01:27,1734948087621,2,23/12/2024 12:01:27,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 112,pcz2ww,83,,info,,100,,,Prediction,3,object-1233236,
84,1734940916673,23/12/2024 08:01:56,1734948116673,2,23/12/2024 12:01:56,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 60,ivgxkt,84,,info,,100,,,Prediction,3,object-93128,
85,1734940925773,23/12/2024 08:02:05,1734948125773,2,23/12/2024 12:02:05,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 29,79bszb,85,,info,,100,,,Prediction,3,object-704,
86,1734940943207,23/12/2024 08:02:23,1734948143207,2,23/12/2024 12:02:23,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 27,bplyea,86,,info,,100,,,Prediction,3,object-68890,
87,1734940954753,23/12/2024 08:02:34,1734948154753,2,23/12/2024 12:02:34,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 44,rvgl4g,87,,info,,100,,,Prediction,3,object-80909,
88,1734940970629,23/12/2024 08:02:50,1734948170629,2,23/12/2024 12:02:50,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 138,q9netm,88,,info,,100,,,Prediction,3,object-1499502,
89,1734940996365,23/12/2024 08:03:16,1734948196365,2,23/12/2024 12:03:16,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 114,ouadvk,89,,info,,100,,,Prediction,3,object-1296299,
90,1734941009915,23/12/2024 08:03:29,1734948209915,2,23/12/2024 12:03:29,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 21,dxl6pn,90,,info,,100,,,Prediction,3,object-63941,
91,1734941024867,23/12/2024 08:03:44,1734948224867,2,23/12/2024 12:03:44,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 10,2ls1ez,91,,info,,100,,,Prediction,3,object-578,
92,1734941036367,23/12/2024 08:03:56,1734948236367,2,23/12/2024 12:03:56,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 65,vh53ch,92,,info,,100,,,Prediction,3,object-95956,
93,1734941045976,23/12/2024 08:04:05,1734948245976,2,23/12/2024 12:04:05,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 135,6tmi2o,93,,info,,100,,,Prediction,3,object-1443446,
94,1734941073714,23/12/2024 08:04:33,1734948273714,2,23/12/2024 12:04:33,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 104,irfk2i,94,,info,,100,,,Prediction,3,object-1226229,
95,1734941093459,23/12/2024 08:04:53,1734948293459,2,23/12/2024 12:04:53,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 127,om2a66,95,,info,,100,,,Prediction,3,object-1387390,
96,1734941110057,23/12/2024 08:05:10,1734948310057,2,23/12/2024 12:05:10,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 20,61sfde,96,,info,,100,,,Prediction,3,object-64648,
97,1734941122256,23/12/2024 08:05:22,1734948322256,2,23/12/2024 12:05:22,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 121,kfbi4k,97,,info,,100,,,Prediction,3,object-1345348,
98,1734941134901,23/12/2024 08:05:34,1734948334901,2,23/12/2024 12:05:34,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 30,kug49z,98,,info,,100,,,Prediction,3,object-711,
99,1734941148081,23/12/2024 08:05:48,1734948348081,2,23/12/2024 12:05:48,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 110,z1do8f,99,,info,,100,,,Prediction,3,object-1247250,
100,1734941173592,23/12/2024 08:06:13,1734948373592,2,23/12/2024 12:06:13,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 134,mgx8ag,100,,info,,100,,,Prediction,3,object-1436439,
101,1734941188079,23/12/2024 08:06:28,1734948388079,2,23/12/2024 12:06:28,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 58,bgyxo4,101,,info,,100,,,Prediction,3,object-94542,
102,1734941205437,23/12/2024 08:06:45,1734948405437,2,23/12/2024 12:06:45,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 117,kwhs84,102,,info,,100,,,Prediction,3,object-1317320,
103,1734941216472,23/12/2024 08:06:56,1734948416472,2,23/12/2024 12:06:56,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 45,vw1lk1,103,,info,,100,,,Prediction,3,object-81616,
104,1734941231824,23/12/2024 08:07:11,1734948431824,2,23/12/2024 12:07:11,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 70,5z17up,104,,info,,100,,,Prediction,3,object-99491,
105,1734941247329,23/12/2024 08:07:27,1734948447329,2,23/12/2024 12:07:27,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 41,tunoq7,105,,info,,100,,,Prediction,3,object-788,
106,1734941259653,23/12/2024 08:07:39,1734948459653,2,23/12/2024 12:07:39,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 124,cpteec,106,,info,,100,,,Prediction,3,object-1366369,
107,1734941272424,23/12/2024 08:07:52,1734948472424,2,23/12/2024 12:07:52,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 64,31x8x9,107,,info,,100,,,Prediction,3,object-90300,
108,1734941284097,23/12/2024 08:08:04,1734948484097,2,23/12/2024 12:08:04,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 139,8yxqsc,108,,info,,100,,,Prediction,3,object-1492495,
109,1734941297321,23/12/2024 08:08:17,1734948497321,2,23/12/2024 12:08:17,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 31,rxyx9y,109,,info,,100,,,Prediction,3,object-718,
110,1734941309743,23/12/2024 08:08:29,1734948509743,2,23/12/2024 12:08:29,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 142,m5ggze,110,,info,,100,,,Prediction,3,object-1471474,
111,1734941333907,23/12/2024 08:08:53,1734948533907,2,23/12/2024 12:08:53,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 71,s87l2d,111,,info,,100,,,Prediction,3,object-100198,
112,1734941353072,23/12/2024 08:09:13,1734948553072,2,23/12/2024 12:09:13,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 54,7sp7sq,112,,info,,100,,,Prediction,3,object-87979,
113,1734941366265,23/12/2024 08:09:26,1734948566265,2,23/12/2024 12:09:26,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 55,wagigm,113,,info,,100,,,Prediction,3,object-88686,
114,1734941383020,23/12/2024 08:09:43,1734948583020,2,23/12/2024 12:09:43,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 61,bxqz5m,114,,info,,100,,,Prediction,3,object-92421,
115,1734941398766,23/12/2024 08:09:58,1734948598766,2,23/12/2024 12:09:58,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 148,gu5l9z,115,,info,,100,,,Prediction,3,object-1534537,
116,1734941411729,23/12/2024 08:10:11,1734948611729,2,23/12/2024 12:10:11,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 67,rza5rk,116,,info,,100,,,Prediction,3,object-97370,
117,1734941425769,23/12/2024 08:10:25,1734948625769,2,23/12/2024 12:10:25,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 14,v3etur,117,,info,,100,,,Prediction,3,object-60406,
118,1734941435273,23/12/2024 08:10:35,1734948635273,2,23/12/2024 12:10:35,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 137,ppzjgq,118,,info,,100,,,Prediction,3,object-1506509,
119,1734941463300,23/12/2024 08:11:03,1734948663300,2,23/12/2024 12:11:03,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 86,91hgv5,119,,info,,100,,,Prediction,3,object-110400103,
120,1734941484345,23/12/2024 08:11:24,1734948684345,2,23/12/2024 12:11:24,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 32,a9q812,120,,info,,100,,,Prediction,3,object-725,
121,1734941507755,23/12/2024 08:11:47,1734948707755,2,23/12/2024 12:11:47,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 56,lh4myd,121,,info,,100,,,Prediction,3,object-89393,
122,1734941523341,23/12/2024 08:12:03,1734948723341,2,23/12/2024 12:12:03,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 62,n8izus,122,,info,,100,,,Prediction,3,object-91714,
123,1734941539964,23/12/2024 08:12:19,1734948739964,2,23/12/2024 12:12:19,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 57,c6xjpn,123,,info,,100,,,Prediction,3,object-95249,
124,1734941552165,23/12/2024 08:12:32,1734948752165,2,23/12/2024 12:12:32,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 89,c62kci,124,,info,,100,,,Prediction,3,object-117470173,
125,1734941571149,23/12/2024 08:12:51,1734948771149,2,23/12/2024 12:12:51,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 6,e4zke5,125,,info,,100,,,Prediction,3,object-557,
126,1734941595845,23/12/2024 08:13:15,1734948795845,2,23/12/2024 12:13:15,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 81,gs1hos,126,,info,,100,,,Prediction,3,object-107065068,
127,1734941613360,23/12/2024 08:13:33,1734948813360,2,23/12/2024 12:13:33,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 73,5uv9h6,127,,info,,100,,,Prediction,3,object-106358061,
128,1734941631007,23/12/2024 08:13:51,1734948831007,2,23/12/2024 12:13:51,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 35,2jit92,128,,info,,100,,,Prediction,3,object-767,
129,1734941649626,23/12/2024 08:14:09,1734948849626,2,23/12/2024 12:14:09,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 131,fbl2kj,129,,info,,100,,,Prediction,3,object-1415418,
130,1734941666628,23/12/2024 08:14:26,1734948866628,2,23/12/2024 12:14:26,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 11,mgr7lc,130,,info,,100,,,Prediction,3,object-585,
131,1734941694726,23/12/2024 08:14:54,1734948894726,2,23/12/2024 12:14:54,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 116,7jozle,131,,info,,100,,,Prediction,3,object-1310313,
132,1734941703504,23/12/2024 08:15:03,1734948903504,2,23/12/2024 12:15:03,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 105,wjq2g8,132,,info,,100,,,Prediction,3,object-1282285,
133,1734941714599,23/12/2024 08:15:14,1734948914599,2,23/12/2024 12:15:14,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 48,icvins,133,,info,,100,,,Prediction,3,object-83737,
134,1734941728530,23/12/2024 08:15:28,1734948928530,2,23/12/2024 12:15:28,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 34,xnphzx,134,,info,,100,,,Prediction,3,object-774,
135,1734941747622,23/12/2024 08:15:47,1734948947622,2,23/12/2024 12:15:47,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 33,lr8dzb,135,,info,,100,,,Prediction,3,object-781,
136,1734941771025,23/12/2024 08:16:11,1734948971025,2,23/12/2024 12:16:11,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 12,y4zcpj,136,,info,,100,,,Prediction,3,object-592,
137,1734941797014,23/12/2024 08:16:37,1734948997014,2,23/12/2024 12:16:37,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 119,lmru5k,137,,info,,100,,,Prediction,3,object-1331334,
138,1734941819045,23/12/2024 08:16:59,1734949019045,2,23/12/2024 12:16:59,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 25,83fhl1,138,,info,,100,,,Prediction,3,object-67476,
139,1734941826554,23/12/2024 08:17:06,1734949026554,2,23/12/2024 12:17:06,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 122,mew6zk,139,,info,,100,,,Prediction,3,object-1352355,
140,1734941850904,23/12/2024 08:17:30,1734949050904,2,23/12/2024 12:17:30,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 129,u8ir2f,140,,info,,100,,,Prediction,3,object-1401404,
141,1734941858306,23/12/2024 08:17:38,1734949058306,2,23/12/2024 12:17:38,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 17,sw4q3t,141,,info,,100,,,Prediction,3,object-66769,
142,1734941872658,23/12/2024 08:17:52,1734949072658,2,23/12/2024 12:17:52,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 24,wqb3s1,142,,info,,100,,,Prediction,3,object-61820,
143,1734941890761,23/12/2024 08:18:10,1734949090761,2,23/12/2024 12:18:10,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 128,ppmer9,143,,info,,100,,,Prediction,3,object-1394397,
144,1734941910639,23/12/2024 08:18:30,1734949110639,2,23/12/2024 12:18:30,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 52,o68kto,144,,info,,100,,,Prediction,3,object-87272,
145,1734941923629,23/12/2024 08:18:43,1734949123629,2,23/12/2024 12:18:43,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 7,cl5udp,145,,info,,100,,,Prediction,3,object-550,
146,1734941938668,23/12/2024 08:18:58,1734949138668,2,23/12/2024 12:18:58,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 39,9oxj2p,146,,info,,100,,,Prediction,3,object-732,
147,1734941951059,23/12/2024 08:19:11,1734949151059,2,23/12/2024 12:19:11,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 84,l7532m,147,,info,,100,,,Prediction,3,object-109186089,
148,1734941964745,23/12/2024 08:19:24,1734949164745,2,23/12/2024 12:19:24,195331,10,questionnaire-ler6,,42173210,BLIND,12315511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,,,0,Task 1: Investment game,12,,Page 126,tm2i45,148,,info,,100,,,Prediction,3,object-1380383,
